folio,incidente_c4,fecha_creacion,latitud,longitud
C5/190607/01473,Encharcamiento,2019-06-07,19.389718,-99.085646
C5/190607/01573,Encharcamiento,2019-06-07,19.283623,-99.03407
C5/190607/01401,Encharcamiento,2019-06-07,19.414005,-99.076414
C5/190607/01420,Encharcamiento,2019-06-07,19.28316,-99.217665
C5/190607/01123,Inundacion,2019-06-07,19.408762,-99.078793
C5/190607/00469,Encharcamiento,2019-06-07,19.387149,-99.084266
C5/190606/06913,Inundacion,2019-06-06,19.411198,-99.08266
C5/190606/07128,Inundacion,2019-06-06,19.400606,-99.100887
C5/190606/06275,Inundacion,2019-06-06,19.404365,-99.066544
C5/190606/03252,Inundacion,2019-06-06,19.283623,-99.03407
C5/190607/01973,Encharcamiento,2019-06-07,19.406061,-99.080941
C5/190606/03833,Encharcamiento,2019-06-06,19.408979,-99.150684
C5/190606/03182,Inundacion,2019-06-06,19.246653,-99.075572
C5/190606/09308,Inundacion,2019-06-06,19.399096,-99.070601
C5/190606/09140,Inundacion,2019-06-06,19.396174,-99.145655
C5/190606/02623,Encharcamiento,2019-06-06,19.457186,-99.131003
C5/190606/01063,Inundacion,2019-06-06,19.342912,-99.037008
C5/190606/01100,Inundacion,2019-06-06,19.437483,-99.173298
C5/190606/00994,Inundacion,2019-06-06,19.275444,-99.071664
C5/190606/00958,Inundacion,2019-06-06,19.437833,-99.107345
C5/190606/00867,Inundacion,2019-06-06,19.437833,-99.107345
C5/190606/00689,Inundacion,2019-06-06,19.3261,-99.053283
C5/190606/00697,Inundacion,2019-06-06,19.357748,-99.038225
C5/190606/00622,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00626,Inundacion,2019-06-06,19.447702,-99.080376
C5/190606/00652,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00657,Encharcamiento,2019-06-06,19.381681,-99.036698
C5/190606/00502,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00617,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00601,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00602,Inundacion,2019-06-06,19.352563,-99.051318
C5/190606/00541,Inundacion,2019-06-06,19.246653,-99.075572
C5/190606/00550,Inundacion,2019-06-06,19.31946,-99.086009
C5/190606/00552,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00557,Inundacion,2019-06-06,19.356889,-99.044812
C5/190606/00562,Inundacion,2019-06-06,19.351589,-99.033736
C5/190606/00574,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00580,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00499,Inundacion,2019-06-06,19.351601,-99.050882
C5/190606/00504,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/01165,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/03362,Inundacion,2019-06-06,19.283623,-99.03407
C5/190606/01858,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/00420,Inundacion,2019-06-06,19.352563,-99.051318
C5/190606/00456,Inundacion,2019-06-06,19.344375,-99.036278
C5/190606/00324,Inundacion,2019-06-06,19.331096,-99.057084
C5/190606/00326,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/00351,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/00510,Inundacion,2019-06-06,19.352563,-99.051318
C5/190606/00415,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00519,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00447,Inundacion,2019-06-06,19.321885,-99.222411
C5/190606/00449,Inundacion,2019-06-06,19.342912,-99.037008
C5/190606/00450,Inundacion,2019-06-06,19.354456,-99.085273
C5/190606/00454,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00465,Inundacion,2019-06-06,19.356084,-99.053499
C5/190606/00468,Inundacion,2019-06-06,19.351821,-99.049466
C5/190606/00470,Inundacion,2019-06-06,19.277095,-99.183631
C5/190606/00471,Inundacion,2019-06-06,19.355615,-99.050771
C5/190606/00475,Inundacion,2019-06-06,19.329008,-99.033162
C5/190606/00476,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00485,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00487,Inundacion,2019-06-06,19.341312,-99.050221
C5/190606/00489,Inundacion,2019-06-06,19.356889,-99.044812
C5/190606/00493,Inundacion,2019-06-06,19.350154,-99.024536
C5/190606/00422,Inundacion,2019-06-06,19.356889,-99.044812
C5/190606/00496,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00429,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00188,Encharcamiento,2019-06-06,19.350154,-99.024536
C5/190606/00087,Encharcamiento,2019-06-06,19.417716,-99.100676
C5/190606/00088,Encharcamiento,2019-06-06,19.247529,-99.075853
C5/190606/08906,Encharcamiento,2019-06-06,19.4855,-99.104902
C5/190606/00431,Inundacion,2019-06-06,19.357877,-99.038969
C5/190606/00438,Inundacion,2019-06-06,19.352563,-99.051318
C5/190606/00439,Inundacion,2019-06-06,19.350154,-99.024536
C5/190606/00481,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00441,Inundacion,2019-06-06,19.19071,-99.025952
C5/190606/00335,Inundacion,2019-06-06,19.342002,-99.035187
C5/190606/00341,Inundacion,2019-06-06,19.351821,-99.049466
C5/190606/00342,Inundacion,2019-06-06,19.342002,-99.035187
C5/190606/00345,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00352,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00353,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00355,Inundacion,2019-06-06,19.395496,-99.200653
C5/190606/00360,Inundacion,2019-06-06,19.342002,-99.035187
C5/190606/00375,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00367,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00368,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00369,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00274,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00280,Inundacion,2019-06-06,19.350154,-99.024536
C5/190606/00282,Inundacion,2019-06-06,19.356889,-99.044812
C5/190606/00283,Inundacion,2019-06-06,19.341697,-99.008509
C5/190606/00291,Inundacion,2019-06-06,19.356889,-99.044812
C5/190606/00304,Inundacion,2019-06-06,19.243993,-99.109668
C5/190606/00307,Inundacion,2019-06-06,19.394426,-99.201013
C5/190606/00318,Inundacion,2019-06-06,19.290064,-99.219482
C5/190606/00329,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00242,Inundacion,2019-06-06,19.277095,-99.183631
C5/190606/00243,Inundacion,2019-06-06,19.247529,-99.075853
C5/190606/00247,Inundacion,2019-06-06,19.324445,-99.031504
C5/190606/00494,Inundacion,2019-06-06,19.353853,-99.036695
C5/190606/00495,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00479,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00372,Inundacion,2019-06-06,19.417281,-99.120917
C5/190606/00374,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00379,Inundacion,2019-06-06,19.351391,-99.050007
C5/190606/00380,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00388,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00389,Inundacion,2019-06-06,19.31946,-99.086009
C5/190606/00392,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00473,Inundacion,2019-06-06,19.351601,-99.050882
C5/190606/00407,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00408,Inundacion,2019-06-06,19.243993,-99.109668
C5/190606/00411,Inundacion,2019-06-06,19.352948,-99.050851
C5/190606/00229,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00219,Inundacion,2019-06-06,19.351874,-99.050439
C5/190606/00227,Inundacion,2019-06-06,19.329907,-99.026855
C5/190606/00241,Inundacion,2019-06-06,19.337541,-99.036394
C5/190606/00157,Inundacion,2019-06-06,19.324445,-99.031504
C5/190606/00169,Inundacion,2019-06-06,19.31946,-99.086009
C5/190606/00179,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00183,Inundacion,2019-06-06,19.340748,-99.035694
C5/190606/00186,Inundacion,2019-06-06,19.321885,-99.222411
C5/190606/00270,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00880,Inundacion,2019-06-06,19.275444,-99.071664
C5/190606/00935,Inundacion,2019-06-06,19.437833,-99.107345
C5/190606/00850,Inundacion,2019-06-06,19.437833,-99.107345
C5/190606/00014,Desborde canal rio presa,2019-06-06,19.294818,-99.235338
C5/190606/00784,Inundacion,2019-06-06,19.291203,-99.067803
C5/190606/00788,Inundacion,2019-06-06,19.446294,-99.086043
C5/190606/00714,Inundacion,2019-06-06,19.277095,-99.183631
C5/190606/00065,Inundacion,2019-06-06,19.319329,-99.241742
C5/190606/00149,Inundacion,2019-06-06,19.2916,-99.21654
C5/190606/08997,Inundacion,2019-06-06,19.39333,-99.078383
C5/190606/09005,Inundacion,2019-06-06,19.34731,-99.018079
C5/190606/09034,Inundacion,2019-06-06,19.272418,-99.18039
C5/190606/08948,Inundacion,2019-06-06,19.417716,-99.100676
C5/190606/08871,Inundacion,2019-06-06,19.413333,-99.08637
C5/190606/08813,Inundacion,2019-06-06,19.394978,-99.066859
C5/190606/08798,Inundacion,2019-06-06,19.370744,-99.091026
C5/190606/08717,Inundacion,2019-06-06,19.391977,-99.088291
C5/190606/02962,Inundacion,2019-06-06,19.34433,-99.131876
C5/190606/07674,Inundacion,2019-06-06,19.370744,-99.091026
C5/190606/07582,Inundacion,2019-06-06,19.34054,-99.107624
C5/190606/07614,Inundacion,2019-06-06,19.405413,-99.079782
C5/190606/07542,Inundacion,2019-06-06,19.403856,-99.08061
C5/190606/07572,Inundacion,2019-06-06,19.414991,-99.084225
C5/190606/07573,Inundacion,2019-06-06,19.394571,-99.078032
C5/190606/07481,Inundacion,2019-06-06,19.389487,-99.079192
C5/190606/07485,Inundacion,2019-06-06,19.352028,-99.074165
C5/190606/07517,Inundacion,2019-06-06,19.391334,-99.082719
C5/190606/07425,Inundacion,2019-06-06,19.411474,-99.061539
C5/190606/07428,Inundacion,2019-06-06,19.391334,-99.082719
C5/190606/07430,Inundacion,2019-06-06,19.388025,-99.08688
C5/190606/07437,Inundacion,2019-06-06,19.389149,-99.11851
C5/190606/07445,Inundacion,2019-06-06,19.388025,-99.08688
C5/190606/07460,Inundacion,2019-06-06,19.391361,-99.087145
C5/190606/07370,Inundacion,2019-06-06,19.386608,-99.075931
C5/190606/07380,Inundacion,2019-06-06,19.389718,-99.085646
C5/190606/07397,Inundacion,2019-06-06,19.387973,-99.088039
C5/190606/07400,Inundacion,2019-06-06,19.394173,-99.074277
C5/190606/07401,Inundacion,2019-06-06,19.39032,-99.15903
C5/190606/07294,Inundacion,2019-06-06,19.370744,-99.091026
C5/190606/07330,Inundacion,2019-06-06,19.416793,-99.084236
C5/190606/07327,Inundacion,2019-06-06,19.308025,-99.142968
C5/190606/07328,Inundacion,2019-06-06,19.392752,-99.077143
C5/190606/02770,Encharcamiento,2019-06-06,19.439987,-99.139322
C5/190606/07600,Encharcamiento,2019-06-06,19.409279,-99.079679
C5/190606/07374,Encharcamiento,2019-06-06,19.383353,-99.030956
C5/190606/07336,Inundacion,2019-06-06,19.396629,-99.084141
C5/190606/07341,Inundacion,2019-06-06,19.423129,-99.059621
C5/190606/07348,Inundacion,2019-06-06,19.413719,-99.057281
C5/190606/07252,Inundacion,2019-06-06,19.391334,-99.082719
C5/190606/07256,Inundacion,2019-06-06,19.405481,-99.068509
C5/190606/07259,Inundacion,2019-06-06,19.383684,-99.088519
C5/190606/07281,Inundacion,2019-06-06,19.390365,-99.075157
C5/190606/07321,Inundacion,2019-06-06,19.349128,-99.079149
C5/190606/07293,Inundacion,2019-06-06,19.396269,-99.081486
C5/190606/07185,Inundacion,2019-06-06,19.413903,-99.071699
C5/190606/07137,Inundacion,2019-06-06,19.39229,-99.074399
C5/190606/07152,Inundacion,2019-06-06,19.394173,-99.074277
C5/190606/07166,Inundacion,2019-06-06,19.391334,-99.082719
C5/190606/07210,Inundacion,2019-06-06,19.389377,-99.080974
C5/190606/07178,Inundacion,2019-06-06,19.399615,-99.066079
C5/190606/07079,Inundacion,2019-06-06,19.277095,-99.183631
C5/190606/07080,Inundacion,2019-06-06,19.40069,-99.079824
C5/190606/07081,Inundacion,2019-06-06,19.424355,-99.064602
C5/190606/07087,Inundacion,2019-06-06,19.368093,-99.121387
C5/190606/07092,Inundacion,2019-06-06,19.407744,-99.083064
C5/190606/07103,Inundacion,2019-06-06,19.315826,-99.127551
C5/190606/07108,Inundacion,2019-06-06,19.418431,-99.062881
C5/190606/07109,Inundacion,2019-06-06,19.385831,-99.07704
C5/190606/07114,Inundacion,2019-06-06,19.416382,-99.067324
C5/190606/07118,Inundacion,2019-06-06,19.383069,-99.076521
C5/190606/07122,Inundacion,2019-06-06,19.310311,-99.128979
C5/190606/07123,Inundacion,2019-06-06,19.405413,-99.079782
C5/190606/07125,Inundacion,2019-06-06,19.346404,-99.074706
C5/190606/07131,Inundacion,2019-06-06,19.385831,-99.07704
C5/190606/07024,Inundacion,2019-06-06,19.422715,-99.056237
C5/190606/07072,Inundacion,2019-06-06,19.382889,-99.068238
C5/190606/07031,Inundacion,2019-06-06,19.391209,-99.082369
C5/190606/07046,Inundacion,2019-06-06,19.36471,-99.080822
C5/190606/07052,Inundacion,2019-06-06,19.388684,-99.081667
C5/190606/07056,Inundacion,2019-06-06,19.399352,-99.091688
C5/190606/07063,Inundacion,2019-06-06,19.389377,-99.080974
C5/190606/07067,Inundacion,2019-06-06,19.397164,-99.073293
C5/190606/06983,Inundacion,2019-06-06,19.384602,-99.092668
C5/190606/06989,Inundacion,2019-06-06,19.389487,-99.079192
C5/190606/06995,Inundacion,2019-06-06,19.417246,-99.090569
C5/190606/07012,Inundacion,2019-06-06,19.391334,-99.082719
C5/190606/07000,Inundacion,2019-06-06,19.386202,-99.07809
C5/190606/07021,Inundacion,2019-06-06,19.411782,-99.08797
C5/190606/07022,Inundacion,2019-06-06,19.394173,-99.074277
C5/190606/06909,Inundacion,2019-06-06,19.392114,-99.06542
C5/190606/06912,Inundacion,2019-06-06,19.391761,-99.086796
C5/190606/06925,Inundacion,2019-06-06,19.389273,-99.092145
C5/190606/06928,Inundacion,2019-06-06,19.394173,-99.074277
C5/190606/06929,Inundacion,2019-06-06,19.399352,-99.091688
C5/190606/06931,Inundacion,2019-06-06,19.354714,-99.083728
C5/190606/06942,Inundacion,2019-06-06,19.403236,-99.088982
C5/190606/06950,Inundacion,2019-06-06,19.388069,-99.082902
C5/190606/06953,Inundacion,2019-06-06,19.405349,-99.064246
C5/190606/06958,Inundacion,2019-06-06,19.386259,-99.085255
C5/190606/06959,Inundacion,2019-06-06,19.382426,-99.076132
C5/190606/06872,Inundacion,2019-06-06,19.40828,-99.086325
C5/190606/06875,Inundacion,2019-06-06,19.412257,-99.067797
C5/190606/06895,Inundacion,2019-06-06,19.394571,-99.078032
C5/190606/01224,Encharcamiento,2019-06-06,19.437234,-99.201736
C5/190606/01980,Encharcamiento,2019-06-06,19.292069,-99.229696
C5/190607/01252,Inundacion,2019-06-07,19.355402,-99.092244
C5/190607/01132,Inundacion,2019-06-07,19.408762,-99.078793
C5/190607/00939,Inundacion,2019-06-07,19.408762,-99.078793
C5/190606/09553,Inundacion,2019-06-06,19.406593,-99.079011
C5/190606/09435,Inundacion,2019-06-06,19.408844,-99.091173
C5/190606/09438,Inundacion,2019-06-06,19.316647,-99.103688
C5/190606/09454,Inundacion,2019-06-06,19.406593,-99.079011
C5/190606/09357,Inundacion,2019-06-06,19.372988,-99.023973
C5/190606/09364,Inundacion,2019-06-06,19.372988,-99.023973
C5/190606/09391,Inundacion,2019-06-06,19.340342,-99.115185
C5/190606/09255,Inundacion,2019-06-06,19.270806,-99.180909
C5/190606/09270,Inundacion,2019-06-06,19.403856,-99.08061
C5/190606/09230,Inundacion,2019-06-06,19.409581,-99.07848
C5/190606/00196,Inundacion,2019-06-06,19.34142,-99.033598
C5/190606/00198,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/00120,Inundacion,2019-06-06,19.247464,-99.080849
C5/190606/00126,Inundacion,2019-06-06,19.304146,-99.249807
C5/190606/00132,Inundacion,2019-06-06,19.339,-99.035756
C5/190606/00135,Inundacion,2019-06-06,19.246545,-99.077763
C5/190606/00147,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00081,Inundacion,2019-06-06,19.246182,-99.070137
C5/190606/00019,Inundacion,2019-06-06,19.245089,-99.074115
C5/190606/00022,Inundacion,2019-06-06,19.256471,-99.062748
C5/190606/00049,Inundacion,2019-06-06,19.320455,-99.243627
C5/190606/08568,Inundacion,2019-06-06,19.289752,-99.127766
C5/190606/08433,Inundacion,2019-06-06,19.408685,-99.146519
C5/190606/08386,Inundacion,2019-06-06,19.279459,-99.111285
C5/190606/08580,Inundacion,2019-06-06,19.243919,-99.152897
C5/190606/08814,Inundacion,2019-06-06,19.366755,-99.185452
C5/190606/08626,Inundacion,2019-06-06,19.366755,-99.185452
C5/190606/08083,Inundacion,2019-06-06,19.408253,-99.077886
C5/190606/08105,Inundacion,2019-06-06,19.370744,-99.091026
C5/190606/08051,Inundacion,2019-06-06,19.408844,-99.091173
C5/190606/07946,Inundacion,2019-06-06,19.399615,-99.066079
C5/190606/07989,Inundacion,2019-06-06,19.389718,-99.085646
C5/190606/07881,Inundacion,2019-06-06,19.41116,-99.079696
C5/190606/07904,Inundacion,2019-06-06,19.388025,-99.08688
C5/190606/07850,Inundacion,2019-06-06,19.414828,-99.091267
C5/190606/07835,Inundacion,2019-06-06,19.391334,-99.082719
C5/190606/07799,Inundacion,2019-06-06,19.394267,-99.062843
C5/190606/07810,Inundacion,2019-06-06,19.385624,-99.076612
C5/190606/07812,Inundacion,2019-06-06,19.246653,-99.075572
C5/190606/07737,Inundacion,2019-06-06,19.427929,-99.11394
C5/190606/07751,Inundacion,2019-06-06,19.407622,-99.167401
C5/190606/07767,Inundacion,2019-06-06,19.413333,-99.08637
C5/190606/07680,Inundacion,2019-06-06,19.383684,-99.088519
C5/190606/07720,Inundacion,2019-06-06,19.347853,-99.106884
C5/190606/00252,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00258,Inundacion,2019-06-06,19.262674,-99.098298
C5/190606/00259,Inundacion,2019-06-06,19.354165,-99.051459
C5/190606/00265,Inundacion,2019-06-06,19.35759,-99.051381
C5/190606/00266,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00272,Inundacion,2019-06-06,19.353853,-99.036695
C5/190606/00376,Inundacion,2019-06-06,19.337541,-99.036394
C5/190605/08637,Inundacion,2019-06-05,19.255709,-99.055177
C5/190606/00002,Inundacion,2019-06-06,19.254321,-99.054025
C5/190606/00029,Inundacion,2019-06-06,19.294919,-99.23657
C5/190606/00041,Inundacion,2019-06-06,19.330359,-99.025762
C5/190606/00140,Inundacion,2019-06-06,19.290064,-99.219482
C5/190606/00296,Inundacion,2019-06-06,19.351589,-99.033736
C5/190606/00299,Inundacion,2019-06-06,19.343916,-99.049718
C5/190606/00300,Inundacion,2019-06-06,19.24917,-99.087036
C5/190606/00057,Inundacion,2019-06-06,19.394426,-99.201013
C5/190606/00058,Inundacion,2019-06-06,19.332466,-99.033681
C5/190606/09052,Inundacion,2019-06-06,19.388025,-99.08688
C5/190606/08981,Inundacion,2019-06-06,19.437849,-99.121578
C5/190606/01782,Encharcamiento,2019-06-06,19.395496,-99.200653
C5/190606/01718,Encharcamiento,2019-06-06,19.510644,-99.204314
C5/190606/00364,Encharcamiento,2019-06-06,19.38069,-99.20455
C5/190606/00264,Encharcamiento,2019-06-06,19.353853,-99.036695
C5/190606/00001,Encharcamiento,2019-06-05,19.249914,-99.086646
C5/190606/02232,Encharcamiento,2019-06-06,19.479049,-99.150491
C5/190606/00165,Encharcamiento,2019-06-06,19.340748,-99.035694
C5/190606/08182,Inundacion,2019-06-06,19.349128,-99.079149
C5/190606/08211,Inundacion,2019-06-06,19.389487,-99.079192
C5/190606/08229,Inundacion,2019-06-06,19.406061,-99.080941
C5/190606/08111,Inundacion,2019-06-06,19.373492,-99.100189
C5/190606/08138,Inundacion,2019-06-06,19.370744,-99.091026
C5/190606/08149,Inundacion,2019-06-06,19.437849,-99.121578
C5/190605/03501,Encharcamiento,2019-06-05,19.438765,-99.083634
C5/190606/06887,Inundacion,2019-06-06,19.399176,-99.07658
C5/190606/06905,Inundacion,2019-06-06,19.412327,-99.086925
C5/190606/07085,Encharcamiento,2019-06-06,19.40828,-99.086325
C5/190606/06979,Encharcamiento,2019-06-06,19.411474,-99.061539
C5/190606/07635,Inundacion,2019-06-06,19.390052,-99.090327
C5/190606/01617,Inundacion,2019-06-06,19.256617,-99.06457
C5/190606/01237,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/01159,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/01176,Inundacion,2019-06-06,19.249914,-99.086646
C5/190601/08222,Inundacion,2019-06-01,19.444884,-99.138074
C5/190607/01664,Inundacion,2019-06-07,19.385624,-99.076612
C5/190607/01590,Inundacion,2019-06-07,19.409996,-99.091217
C5/190606/03642,Inundacion,2019-06-06,19.249914,-99.086646
C5/190606/03244,Inundacion,2019-06-06,19.408779,-99.143269
C5/190606/03319,Encharcamiento,2019-06-06,19.283623,-99.03407
C5/190602/04734,Encharcamiento,2019-06-02,19.434946,-99.165229
C5/190605/06301,Inundacion,2019-06-05,19.474894,-99.14424
C5/190605/06251,Encharcamiento,2019-06-05,19.471828,-99.114732
C5/190605/05701,Inundacion,2019-06-05,19.445489,-99.089051
C5/190605/05740,Inundacion,2019-06-05,19.431776,-99.115101
C5/190601/07508,Inundacion,2019-06-01,19.433616,-99.154234
C5/190605/05616,Inundacion,2019-06-05,19.446503,-99.086653
C5/190605/05553,Inundacion,2019-06-05,19.445146,-99.08831
C5/190605/05517,Inundacion,2019-06-05,19.444869,-99.087856
C5/190605/05346,Inundacion,2019-06-05,19.413649,-99.086932
C5/190606/06863,Inundacion,2019-06-06,19.391334,-99.082719
C5/190606/06866,Inundacion,2019-06-06,19.418431,-99.062881
C5/190606/06871,Inundacion,2019-06-06,19.416595,-99.074382
